"Nev Dull ",-629.33,-651.64,S
"re : cody",-450.38,-513.52,S
"On Wed, J",-239.09,-254.05,S
"gq magazi",-1535.97,-1538.8,S
"dirt chea",-11079.87,-10325.14,P
"re : joao",-90.53,-99.48,S
"INTEREST ",-219.58,-196.87,P
"> > Note",-443.91,-476.43,S
"goldman s",-194.87,-219.15,S
"cal berke",-508.14,-548.45,S
"it makees",-330.42,-314.26,P
"high dese",-706.59,-857.44,S
"romance l",-1389.09,-1605.83,S
"call for ",-1909.75,-2269.52,S
"On Thu, 2",-157.94,-168.82,S
"offsite m",-356.82,-380.17,S
"thank you",-511.01,-513.57,S
"formal in",-124.2,-126.39,S
"east powe",-83.24,-94.94,S
"Gary Murp",-949.59,-950.05,S
"fw : wt l",-707.88,-770.14,S
"re : pric",-270.67,-300.11,S
"fw : you ",-1339.18,-1455.26,S
brand name",-354.22,-311.11,P
" REQUEST ",-1087.62,-1025.65,P
"per nelso",-142.68,-151.44,S
"lv cogen ",-110.18,-127.51,S
">>From Eg",-439.32,-453.6,S
"just rele",-2570.36,-2427.54,P
"notice : ",-325.03,-309.01,P
"descripti",-422.71,-525.57,S
"lose up t",-588.51,-545.45,P
empty",-8.75,-8.4,P
"I hope yo",-512.15,-535.38,S
"cera conf",-1063.99,-1123.56,S
"My name i",-750.77,-716.13,P
"wc 551 re",-185.99,-204.87,S
"perfect l",-260.95,-225.29,P
"re : mess",-266.01,-261.05,P
"re krishn",-728.73,-751.54,S
"Dublin sa",-904.89,-959.1,S
"all graph",-518.19,-412.19,P
"In a rece",-225.1,-209.39,P
"technica ",-1972.53,-1824.59,P
rfp - sep ",-44.75,-44.04,P
"two weeks",-32.92,-28.07,P
"re : ( no",-295.12,-344.61,S
"all graph",-509.55,-402.46,P
"Thanks To",-547.68,-585.64,S
empty",-8.75,-8.4,P
"competiti",-3324.26,-3409.63,S
"URL: http",-38.92,-40.29,S
"Flat-Rate",-797.06,-742.33,P
"dear frie",-1332.93,-1249.18,P
"xxx adult",-453.63,-405.68,P
"the p : r",-172.75,-151.97,P
"  For wha",-386.41,-397.37,S
"hunter ' ",-75.74,-72.04,P
You have b",-227.86,-216.62,P
clean ur c",-150.7,-134.29,P
"> From: b",-380.41,-377.86,P
roderick j",-99.56,-93.94,P
"finest on",-315.44,-275.27,P
"netcoonli",-1839.06,-1918.9,S
"congratul",-1202.75,-1100.37,P
"On Tue, A",-162.33,-172.36,S
"beaumont ",-161.4,-177.46,S
"John P. L",-90.61,-100.45,S
"weekly st",-970.7,-1066.98,S
"URL: http",-67.7,-67.01,P
"use Perl ",-151.77,-166.97,S
"On Thu, A",-114.6,-123.27,S
"fw : old ",-42.26,-42.47,S
"re : ok .",-182.56,-194.15,S
"Thank you",-3292.23,-3134.32,P
"WORLD WID",-4798.1,-4985.45,S
"fun girl ",-189.64,-183.01,P
"=========",-160.94,-144.58,P
"sum : qua",-3329.63,-3708.62,S
"URL: http",-241.78,-250.3,S
"gmt does ",-228.9,-264.14,S
"start dat",-79.14,-89.95,S
"will peop",-2577.3,-2347.19,P
"67% of wo",-382.01,-337.99,P
"URL: http",-813.96,-837.99,S
"Does Your",-602.1,-557.5,P
"URL: http",-1562.87,-1629.28,S
"When a se",-294.2,-297.94,S
"constella",-279.41,-300.65,S
"Vincent C",-425.55,-456.94,S
"c . a . f",-489.27,-552.07,S
"winning n",-1600.75,-1478.49,P
"update on",-376.44,-392.92,S
"URL: http",-71.16,-75.74,S
"possible ",-1492.48,-1572.36,S
"start dat",-79.14,-89.95,S
"make $ 47",-387.92,-369.25,P
"text for ",-202.66,-238.21,S
she gets m",-25.31,-23.59,P
"le regala",-1255.38,-1190.43,P
"re : nom ",-106.98,-120.88,S
"mail deli",-792.4,-756.07,P
nouvelle s",-145.75,-139.76,P
"online en",-125.01,-136.51,S
"prolamat ",-505.34,-557.19,S
"lotto inf",-1290.82,-1181.1,P
"spring 20",-377.42,-433.68,S
URL: http:",-64.4,-64.48,S
"cfp : eam",-1418.37,-1606.78,S
"underpric",-1578.33,-1473.37,P
"californi",-2620.44,-2728.09,S
"Save 70% ",-272.5,-236.38,P
"new book ",-1225.59,-1512.33,S
"What's wr",-203.37,-213.49,S
==========",-81.67,-75.96,P
"goldendal",-827.16,-864.02,S
"isp repor",-213.02,-204.44,P
"clear ben",-659.12,-608.71,P
"fyi - bod",-468.65,-515.48,S
"On Fri, A",-305.94,-311.27,S
"The mater",-1275.34,-1328.77,S
"i / b lin",-135.47,-145.64,S
"On Thu, S",-488.14,-506.12,S
"On Wed, 2",-213.78,-234.75,S
"in the he",-340.91,-317.93,P
"I know th",-552.29,-588.85,S
this 6 . 3",-37.91,-36.03,P
"   Date: ",-1143.73,-1186.2,S
"defeat sp",-631.86,-575.34,P
"enterpris",-572.42,-597.11,S
"frieda as",-87.55,-85.31,P
"READY TO ",-1976.38,-1877.27,P
"wip repor",-64.43,-68.25,S
"<!--.txt ",-795.87,-770.09,P
"new power",-555.58,-563.48,S
empty",-8.75,-8.4,P
"fw : - - ",-47.93,-53.22,S
">See Jare",-486.54,-491.47,S
"-----BEGI",-104.72,-112.29,S
"fw : tw p",-1638.67,-1782.9,S
"re : meri",-453.63,-489.74,S
generic vi",-149.6,-134.65,P
"summer sc",-2143.82,-2390.6,S
"buy cheap",-49.53,-43.97,P
"This is p",-364.73,-374.51,S
"http://ww",-631.06,-689.69,S
"stockmark",-3387.16,-3155.25,P
"ste   ar ",-4159.9,-3812.49,P
"re : 3 . ",-386.14,-398.22,S
"re : 5 . ",-419.76,-487.68,S
"enron men",-12101.52,-12574.68,S
"My only j",-1045.27,-1061.31,S
"glad i ma",-394.54,-364.97,P
"look . . ",-226.53,-216.76,P
request su",-244.52,-258.97,S
"new on 95",-1843.9,-1753.52,P
"marry chr",-199.83,-180.88,P
"URL: http",-15.78,-18.65,S
"wanna be ",-285.18,-270.21,P
"question ",-3514.14,-3747.72,S
"localized",-229.15,-206.26,P
"I use gno",-273.2,-290.76,S
"nominatio",-122.11,-131.0,S
"URL: http",-13.47,-12.74,P
did that w",-175.35,-164.38,P
"new pharm",-815.54,-745.64,P
"<!-- body",-4882.35,-4950.57,S
"april wel",-282.59,-321.66,S
"re : capa",-675.42,-713.81,S
"producer ",-942.85,-1029.93,S
"confidenc",-342.9,-333.81,P
"failure n",-603.87,-576.73,P
warez cd '",-545.19,-487.42,P
"CNET Shop",-845.16,-829.04,P
"select es",-648.77,-615.72,P
"ecology o",-1199.64,-1381.91,S
"please re",-283.57,-276.9,P
"article :",-107.56,-119.84,S
re : ┬▒ ├ñ",-20.12,-19.82,P
urgent sta",-106.03,-100.14,P
" If you w",-964.72,-915.71,P
"final sch",-299.2,-354.16,S
"Here It I",-283.59,-254.78,P
"gtcs , fo",-677.0,-718.72,S
"buy med a",-83.6,-70.29,P
"year end ",-944.57,-1042.47,S
"negative ",-143.71,-158.17,S
"corpuys l",-244.33,-265.77,S
"new nat g",-251.33,-255.04,S
"Me and my",-195.76,-182.11,P
"Not exact",-57.95,-61.42,S
"linguisti",-375.73,-462.23,S
"how is yo",-277.71,-274.93,P
"associate",-269.54,-297.37,S
"stern tri",-753.1,-723.28,P
"re : boat",-82.59,-86.52,S
"> A world",-17623.6,-17640.67,S
growth is ",-32.32,-26.99,P
? ? ? ? ? ",-81.99,-86.43,S
Philip Rey",-146.62,-157.92,S
"fast and ",-55.17,-48.6,P
"cheeap ge",-3223.48,-2975.67,P
"On Tue, S",-548.13,-577.84,S
"Is there ",-262.72,-264.8,S
==========",-83.13,-77.69,P
"Once upon",-238.82,-257.73,S
"re : wsj ",-2792.39,-3053.37,S
"Do you Ha",-477.86,-413.73,P
"start dat",-79.14,-89.95,S
"MF> Here ",-131.87,-140.46,S
"el paso a",-9264.08,-9647.46,S
need a lap",-19.06,-17.35,P
"reach new",-143.87,-134.82,P
"get vlagr",-447.06,-419.69,P
"re : new ",-1077.14,-1181.47,S
"global ma",-4151.33,-4396.54,S
"re : miss",-1032.88,-1108.63,S
"We ship w",-427.24,-375.25,P
"pru life ",-2204.38,-2122.2,P
"lexical s",-1611.69,-1862.55,S
"opm - act",-81.64,-83.97,S
"curso de ",-676.66,-670.26,P
"├é┬á├é┬áD",-438.32,-389.97,P
empty",-8.75,-8.4,P
empty",-8.75,-8.4,P
"Our presc",-333.77,-349.97,S
penls enla",-28.71,-25.16,P
<├ñ┬║ÔÇ╣├ª",-0.5,-0.93,S
"use Perl ",-182.69,-209.38,S
"hello we ",-116.91,-109.74,P
"hpl nom f",-26.94,-31.68,S
"call for ",-680.51,-816.96,S
"latex on ",-4712.02,-5070.27,S
"the perfe",-195.77,-180.13,P
"re : ed k",-346.46,-360.55,S
"re : el p",-410.78,-438.52,S
"if you ge",-184.94,-199.14,S
"re : trad",-705.24,-764.92,S
"confidenc",-346.37,-335.28,P
"brand nam",-243.54,-220.85,P
"use Perl ",-239.75,-258.64,S
"re : offe",-400.66,-410.99,S
"summary :",-2387.39,-2611.06,S
"value med",-455.12,-435.9,P
"cultural ",-2592.8,-2763.44,S
schedulec ",-34.12,-39.1,S
"tone gram",-306.39,-356.56,S
$ name nlp",-61.46,-54.47,P
"meter 74 ",-86.48,-96.77,S
start shop",-143.18,-129.28,P
"bisfai ' ",-1297.94,-1492.52,S
"> Before ",-221.18,-233.35,S
"URL: http",-67.21,-62.53,P
"bonds the",-86.55,-81.01,P
"quick del",-168.34,-146.67,P
"job posti",-911.56,-1040.41,S
"wow her i",-72.69,-66.22,P
"m  a _ x ",-251.94,-241.5,P
you need o",-1130.33,-1032.2,P
"On Wed, 2",-257.4,-281.31,S
"So to upd",-693.25,-752.17,S
"use Perl ",-148.72,-162.55,S
"tw weekly",-44.9,-48.92,S
"Wanna see",-191.66,-178.5,P
"Hi Lee,+ ",-249.74,-255.62,S
"today ' s",-742.02,-753.98,S
"hi . . . ",-791.96,-741.56,P
"I posted ",-431.01,-451.54,S
"survey st",-417.11,-467.1,S
"workshop ",-1379.51,-1539.52,S
february u",-16.6,-17.01,S
better dea",-118.59,-122.19,S
"quickker ",-370.72,-345.9,P
"ethink ab",-459.74,-482.97,S
"Hall wrot",-799.49,-827.28,S
"mr . sloa",-206.74,-193.16,P
"has your ",-466.87,-410.45,P
"http://ww",-1582.14,-1598.89,S
"mr . osbo",-213.39,-198.83,P
"fw : cana",-632.4,-675.1,S
"John Hall",-135.62,-150.12,S
re : here ",-124.81,-112.57,P
"├é┬áHerba",-402.34,-359.99,P
naturally ",-633.23,-624.59,P
Unable to ",-72.72,-75.78,S
"recommend",-185.8,-206.18,S
"market ri",-270.86,-282.53,S
"caiso not",-690.63,-710.74,S
"wild goos",-1023.33,-1075.95,S
"list of l",-111.68,-121.76,S
"vicodin '",-100.54,-89.37,P
"Never Pay",-208.35,-195.43,P
"european ",-338.37,-368.81,S
any sumero",-32.95,-32.04,P
"action re",-209.39,-237.43,S
"mmore v h",-347.07,-322.21,P
"cia - lli",-167.71,-157.51,P
"re : foll",-239.66,-250.47,S
"On Thu, A",-539.89,-577.8,S
"re : sita",-649.36,-727.76,S
"intl cong",-156.83,-165.1,S
"enron yea",-386.4,-418.09,S
"so union ",-204.22,-230.26,S
"h e l l o",-1017.88,-999.64,P
"re : agen",-347.03,-399.36,S
"gubernato",-567.2,-593.82,S
"On Fri, A",-326.92,-342.2,S
do you wan",-25.5,-21.9,P
"We though",-605.04,-584.49,P
"we have 8",-1121.26,-1036.73,P
rice / enr",-32.76,-38.57,S
"re : cont",-156.11,-170.85,S
"Do you wa",-304.78,-284.45,P
"Have you ",-223.87,-243.06,S
top qualit",-335.88,-291.93,P
summary : ",-31.5,-39.63,S
"sprint, i",-209.39,-214.28,S
looking fo",-294.17,-254.41,P
"new accts",-528.44,-534.96,S
"> Bottom ",-3274.47,-3418.11,S
"winning a",-465.32,-429.73,P
"soaring m",-1525.36,-1432.7,P
"----- Ori",-118.44,-130.35,S
"producer ",-702.1,-766.39,S
"re : corp",-984.83,-1122.45,S
"Shouldn't",-465.02,-471.61,S
"panenergy",-138.94,-146.48,S
"pogrom sa",-43.58,-39.15,P
"best rx -",-665.72,-640.05,P
"failure n",-706.47,-686.94,P
"On Thu, 2",-1133.85,-1188.33,S
"addendum ",-1519.96,-1755.19,S
"-----BEGI",-114.64,-124.94,S
"On Wed, 2",-1569.22,-1600.85,S
"Dear Cons",-2536.89,-2347.35,P
"gas 200 s",-1245.64,-1329.71,S
"weather d",-876.88,-941.5,S
"organizat",-5151.83,-5537.08,S
"I saw you",-1008.14,-966.98,P
"Dear frie",-858.39,-816.16,P
industrial",-214.21,-232.95,S
"confirm :",-257.38,-235.46,P
"human and",-1133.7,-1195.01,S
indoeurope",-58.89,-63.02,S
"debt trad",-173.16,-197.34,S
"better th",-597.63,-534.58,P
no pres . ",-190.2,-159.62,P
"re : lyon",-356.97,-392.47,S
"sharad ' ",-867.12,-916.46,S
"are you l",-275.31,-255.2,P
"  NOTE T",-1435.61,-1336.64,P
save your ",-201.71,-186.52,P
"at last ,",-691.62,-667.25,P
"Hi i'm Ri",-92.8,-88.74,P
"a friend ",-430.6,-456.97,S
"re : anal",-570.48,-627.02,S
"Answer-Us",-386.72,-362.39,P
"Once upon",-561.58,-612.12,S
"I guess s",-999.87,-1053.92,S
"Hi,Four o",-419.47,-432.31,S
"fw : epgt",-292.19,-333.63,S
"Dear LAXP",-419.47,-379.91,P
"game show",-337.93,-350.64,S
"pre - app",-169.67,-162.72,P
re : draft",-254.22,-227.94,P
"see amazi",-3663.58,-3429.29,P
"save hund",-340.73,-309.81,P
"use Perl ",-171.83,-192.0,S
"fortune '",-749.28,-754.39,S
schedulec ",-34.12,-39.1,S
"paypal ac",-1128.85,-1102.97,P
"winning n",-1421.49,-1287.61,P
"Obviously",-185.48,-198.2,S
"all graph",-498.05,-390.98,P
"re : revi",-429.97,-486.25,S
"fwd : hav",-387.46,-365.5,P
"southwest",-549.2,-578.94,S
"If you ha",-527.06,-503.4,P
"URGENT NO",-1494.94,-1411.38,P
"$ 09759 h",-434.15,-404.68,P
"conferenc",-448.13,-471.56,S
"workshop ",-1083.88,-1310.62,S
"esslli ' ",-2309.14,-2723.02,S
"On Fri, 6",-1385.52,-1440.66,S
"a lean , ",-515.25,-453.88,P
"URL: http",-66.81,-64.45,P
"looking f",-301.41,-296.62,P
"worried a",-1131.58,-1017.04,P
"ets retir",-732.61,-755.8,S
"re : copp",-797.82,-839.33,S
"small sto",-5969.09,-5570.75,P
"2nd hispa",-2693.93,-3299.6,S
empty",-8.75,-8.4,P
"doctor co",-1091.26,-1045.28,P
empty",-8.75,-8.4,P
"this free",-142.43,-132.79,P
"fw : nego",-2301.51,-2419.31,S
"new mitwp",-370.22,-460.19,S
empty",-8.75,-8.4,P
"Home Page",-1095.29,-1028.64,P
"re : new ",-714.84,-730.17,S
"partnersh",-377.3,-369.97,P
">>>>> R =",-113.15,-119.6,S
"nineteent",-549.4,-625.5,S
"executed ",-148.45,-152.31,S
"powerful ",-944.05,-898.91,P
"re : appr",-1327.47,-1423.19,S
"= ? iso -",-90.19,-90.84,S
"re : visi",-102.11,-121.01,S
"job posti",-1026.52,-1206.4,S
urgent sec",-106.31,-113.22,S
"fw : gus ",-600.72,-649.05,S
risk 2000 ",-95.86,-117.93,S
"refinance",-216.23,-187.69,P
"1 / 2 day",-1026.71,-1081.89,S
"thanks fo",-645.48,-666.19,S
"urgent co",-1775.54,-1671.73,P
org charts",-185.0,-200.19,S
"hey there",-1224.6,-1138.38,P
"school in",-169.77,-182.63,S
"select ou",-653.31,-608.69,P
"It seems ",-142.17,-152.7,S
"200 summa",-7897.99,-8834.52,S
"umbrella ",-674.66,-727.25,S
"URL: http",-198.4,-192.88,P
<├ñ┬║ÔÇ╣├ª",-0.5,-0.93,S
"fw : judg",-5074.52,-5418.09,S
"re : coco",-421.73,-452.52,S
"Greetings",-308.69,-294.36,P
empty",-8.75,-8.4,P
"november ",-246.25,-282.9,S
empty",-8.75,-8.4,P
"URL: http",-129.44,-127.81,P
"managemen",-45.91,-51.52,S
"central j",-213.15,-274.28,S
"hiya , , ",-252.14,-225.76,P
"re : pric",-3832.47,-4057.47,S
"high freq",-1664.7,-1775.33,S
review the",-40.18,-43.12,S
moneycentr",-21.32,-18.92,P
"I know I ",-141.16,-148.15,S
ny times a",-37.41,-43.67,S
"I love th",-3042.36,-3092.02,S
"sum : a (",-2209.57,-2420.42,S
"generic v",-304.87,-252.99,P
"tw projec",-192.51,-204.28,S
"market pr",-1528.83,-1652.73,S
"On Tue, 3",-352.81,-353.79,S
"start dat",-79.14,-89.95,S
tw imbalan",-82.03,-85.28,S
"schedule ",-72.16,-82.36,S
"start dat",-79.14,-89.95,S
forget sp ",-635.45,-588.39,P
"cialis , ",-166.04,-143.62,P
"turbine d",-847.89,-887.76,S
confirmati",-157.08,-137.12,P
"endangere",-1234.12,-1413.36,S
"Webmaster",-122.01,-117.09,P
"conferenc",-1491.51,-1765.67,S
"really ha",-776.0,-784.89,S
test & kee",-24.01,-25.27,S
"here you ",-298.9,-289.76,P
"On Sat, 2",-202.79,-216.1,S
"sto - ck ",-1497.99,-1414.13,P
"re : john",-663.27,-690.73,S
"    >> If",-130.88,-137.43,S
"sle confe",-1934.12,-2143.58,S
"tiffany h",-659.32,-635.86,P
"garden or",-594.45,-558.63,P
"URL: http",-0.5,-0.93,S
"usb produ",-2360.15,-2280.85,P
"analyst d",-1472.25,-1366.69,P
"I'm sure ",-514.36,-539.44,S
"On Thu, 2",-363.15,-386.53,S
org chart ",-135.49,-144.1,S
want presc",-171.09,-148.61,P
"boosting ",-215.69,-204.51,P
re : i kno",-112.23,-104.2,P
$ name get",-168.74,-145.58,P
"lowest po",-1008.06,-937.98,P
"Quoting w",-1511.17,-1547.61,S
re [ 1 ] :",-214.03,-200.59,P
"FYI,I mod",-327.3,-344.03,S
"re : noms",-120.32,-134.24,S
empty",-8.75,-8.4,P
empty",-8.75,-8.4,P
"Forwarded",-574.39,-586.72,S
"conferenc",-145.87,-168.3,S
"pill that",-132.65,-113.59,P
"your appl",-109.14,-105.22,P
"Actually,",-132.0,-134.34,S
"reply fro",-445.97,-453.66,S
"wtx capac",-31.62,-33.45,S
"multidisc",-2053.28,-2390.59,S
"cla , _ l",-50.09,-44.61,P
microsoft ",-108.33,-103.58,P
request su",-225.73,-236.16,S
"visual id",-243.44,-224.71,P
"smal  sto",-2840.84,-2603.0,P
"MR.RONARD",-1063.48,-982.98,P
"Low-Cost ",-277.98,-247.24,P
"re : how ",-1273.56,-1291.78,S
"hpl nom f",-26.94,-31.68,S
you need t",-135.73,-131.13,P
from your ",-184.09,-201.47,S
"similar l",-737.91,-706.4,P
"On 8/18/0",-924.78,-965.79,S
"URL: http",-9.44,-9.82,S
"evolution",-3391.89,-4097.35,S
"schedule ",-691.99,-792.94,S
"steve coo",-463.88,-473.89,S
"the insid",-2166.63,-2100.8,P
"unique st",-250.31,-241.01,P
"get great",-121.75,-106.95,P
"grades pa",-95.14,-100.35,S
"you can e",-504.49,-454.03,P
empty",-8.75,-8.4,P
"ZDNet Anc",-773.29,-789.65,S
-----BEGIN",-23.38,-22.64,P
"enron / h",-31.64,-38.17,S
"-- Eugen*",-12.72,-14.1,S
empty",-8.75,-8.4,P
">>>Chris ",-777.7,-833.01,S
empty",-8.75,-8.4,P
"this trul",-357.12,-317.13,P
"special a",-159.2,-163.9,S
"start dat",-174.47,-203.11,S
"re : fw :",-1016.45,-1143.55,S
"she is sh",-340.46,-316.29,P
"savee ove",-343.04,-323.85,P
"southwest",-433.21,-463.51,S
"the 45 be",-469.83,-439.48,P
empty",-8.75,-8.4,P
"united he",-311.03,-316.7,S
"Update of",-225.19,-237.2,S
"creating ",-3194.91,-3645.17,S
"Marketing",-508.8,-459.28,P
empty",-8.75,-8.4,P
"total ret",-91.46,-95.75,S
"re : cros",-975.26,-1022.53,S
"californi",-5171.18,-5311.86,S
empty",-8.75,-8.4,P
"On Wed, J",-643.69,-672.43,S
"economy i",-1559.5,-1446.66,P
"new book ",-845.76,-963.81,S
mexican ph",-34.21,-29.04,P
"We guaran",-474.58,-444.33,P
"translati",-625.48,-679.38,S
"lang clas",-791.79,-929.97,S
"tinydrive",-1324.17,-1269.7,P
"undeliver",-252.87,-248.81,P
"now you c",-244.07,-229.18,P
"easy - ta",-522.96,-487.41,P
"comparati",-9100.26,-9923.88,S
re : save ",-129.81,-111.85,P
"winning n",-1216.74,-1099.42,P
"Sunfrom l",-71.14,-71.55,S
"gnbt fact",-2721.81,-2560.49,P
"perfect l",-278.17,-244.98,P
meet ppl i",-134.44,-124.71,P
"On Tue, J",-600.19,-634.65,S
"nom chang",-179.58,-196.11,S
"Dear Valu",-391.69,-369.18,P
"Hi,akitog",-169.8,-175.78,S
get this a",-24.36,-20.24,P
"#########",-996.88,-880.95,P
"small - c",-401.01,-359.46,P
no # 1 dru",-156.79,-140.14,P
"job adver",-910.82,-1043.94,S
"a n n o u",-441.33,-500.49,S
"spoken ge",-102.83,-99.43,P
"spanish t",-264.23,-295.63,S
"confirmat",-250.35,-242.27,P
"sum : sof",-8103.42,-8750.29,S
"etc - rod",-160.88,-162.89,S
"payyless ",-450.69,-426.28,P
slides for",-166.58,-195.37,S
empty",-8.75,-8.4,P
"re : mgmt",-195.35,-212.91,S
"Is Your C",-329.37,-305.71,P
"$ 300 - $",-2325.02,-2135.6,P
"fw : inab",-1819.97,-1883.78,S
"did you s",-334.4,-320.91,P
"enron / h",-23.2,-26.92,S
"mega ppha",-142.89,-131.95,P
"Use the G",-934.49,-986.99,S
rolex ? [ ",-85.28,-86.58,S
"call for ",-1310.67,-1566.84,S
"update on",-1513.91,-1635.83,S
"URL: http",-119.87,-116.77,P
"urgent as",-1881.75,-1785.63,P
"I am a TV",-775.86,-752.58,P
"idea it i",-958.45,-901.06,P
"I was jus",-628.46,-657.09,S
"your may ",-876.37,-847.57,P
"On Fri, 2",-40.63,-47.1,S
"fw : * ma",-414.16,-467.6,S
"eia ' s l",-1968.98,-2075.91,S
"new book ",-571.62,-665.91,S
paliourg n",-226.83,-202.82,P
"south ham",-174.83,-178.86,S
"upward fe",-140.69,-152.79,S
"Liam Bedf",-449.28,-472.69,S
"is it a m",-3142.35,-2885.47,P
"On Tue, A",-261.27,-271.7,S
"bu ^ y c ",-62.97,-63.01,S
"http://ww",-1910.88,-1986.85,S
"something",-334.52,-325.08,P
"like HP i",-981.07,-1014.15,S
re [ 1 ] :",-2141.84,-1798.61,P
empty",-8.75,-8.4,P
Market Int",-95.93,-86.04,P
"fpa notic",-818.57,-800.95,P
"update : ",-683.71,-740.45,S
"re : astr",-1446.15,-1587.75,S
"yahoo lis",-588.82,-537.21,P
"esslli ' ",-1577.31,-1845.29,S
"re : 6 . ",-231.3,-251.43,S
"steve coo",-2553.94,-2623.3,S
"re : 2001",-1259.06,-1344.47,S
"impress y",-501.06,-438.95,P
"rsync ove",-88.11,-99.47,S
"vacation ",-58.48,-59.11,S
empty",-8.75,-8.4,P
"Here is a",-838.56,-815.0,P
"phamacy o",-135.64,-128.84,P
"specializ",-176.81,-163.22,P
"n - ary v",-1030.17,-1106.52,S
"toc : ijg",-405.89,-457.34,S
"adv : ~ ~",-845.16,-788.91,P
"do supple",-340.85,-361.71,S
"did you g",-256.15,-244.94,P
"meeting a",-89.54,-96.12,S
"did not h",-171.11,-194.31,S
"java for ",-355.85,-387.08,S
empty",-8.75,-8.4,P
empty",-8.75,-8.4,P
"creditfix",-199.54,-187.36,P
empty",-8.75,-8.4,P
"fw : ice ",-466.82,-493.39,S
"lim softw",-424.99,-452.16,S
empty",-8.75,-8.4,P
"hc collar",-97.3,-110.77,S
"no accent",-806.74,-884.39,S
"from bran",-437.92,-427.01,P
"rtp proje",-168.18,-184.31,S
"Luis Vill",-98.17,-106.8,S
"URL: http",-119.71,-117.52,P
"re : 5 . ",-737.59,-870.37,S
"We have b",-77.1,-75.01,P
"labphon6 ",-1246.9,-1473.52,S
"LIVE SEX ",-152.17,-134.38,P
"attn : qu",-929.92,-897.2,P
"a new wei",-624.38,-591.0,P
"resubscri",-533.61,-586.96,S
"software ",-120.05,-122.92,S
"socioling",-729.67,-871.7,S
"need crea",-257.19,-227.65,P
"the exten",-1108.12,-967.57,P
"Congratul",-304.36,-269.79,P
"linguisti",-180.87,-211.11,S
"who anima",-124.35,-145.59,S
"cheap onl",-304.3,-272.88,P
"bait - ba",-403.2,-379.36,P
"We guaran",-408.9,-369.51,P
"Copyright",-67.46,-66.61,P
team rahal",-201.08,-204.49,S
"internati",-834.07,-929.48,S
"call for ",-745.61,-777.71,S
"iada conf",-600.71,-714.47,S
"new books",-3067.8,-3654.13,S
"new book ",-1175.35,-1297.94,S
URL: http:",-39.11,-41.41,S
"ci ' alls",-212.1,-193.72,P
"Dear Sirs",-351.29,-341.46,P
"romanizat",-476.04,-517.49,S
"want some",-375.88,-340.49,P
"re : i wa",-1312.09,-1411.12,S
"explore o",-503.88,-490.19,P
"fw : capi",-683.83,-757.64,S
"computati",-1120.42,-1409.32,S
"URL: http",-90.25,-93.36,S
"market al",-2446.25,-2243.37,P
monster co",-206.23,-189.42,P
"Dear Frie",-336.96,-317.94,P
"re : ebs ",-1196.18,-1273.9,S
paliourg l",-243.02,-212.43,P
"path 30 m",-91.43,-99.32,S
"re : west",-1338.16,-1442.95,S
"investinm",-483.68,-506.95,S
"re : ordi",-351.04,-369.56,S
"it ' s el",-167.05,-178.62,S
empty",-8.75,-8.4,P
"the bible",-142.36,-126.38,P
"FUTURE TE",-1003.63,-946.11,P
"hpl nom f",-19.89,-23.36,S
holiday e ",-15.28,-15.56,S
"new produ",-368.85,-331.87,P
free promo",-389.35,-363.12,P
"URL: http",-94.36,-94.61,S
"hpl nom f",-19.89,-23.36,S
"re : pg &",-1026.2,-1093.1,S
"global en",-1402.93,-1462.7,S
"any med f",-179.03,-159.58,P
"6 / 15 / ",-231.83,-257.78,S
"loretta p",-638.88,-653.34,S
"your e - ",-724.76,-663.75,P
"eol avera",-333.88,-356.73,S
"re : ener",-1551.69,-1722.67,S
"extending",-235.99,-216.7,P
"fw : pres",-79.63,-88.17,S
For women ",-76.53,-73.2,P
" snow ' l",-3949.55,-4235.45,S
"marketing",-221.83,-240.57,S
"On 10 Sep",-241.78,-243.22,S
"Brian O'D",-544.96,-564.55,S
